Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-06-15 00:00:00,Denmark,East Denmark,DK-DK2,93.66,173.1,85.97,70.4,entsoe.eu,False,
2021-06-15 01:00:00,Denmark,East Denmark,DK-DK2,83.59,165.58,87.47,70.99,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 02:00:00,Denmark,East Denmark,DK-DK2,92.26,176.63,86.2,70.36,entsoe.eu,False,
2021-06-15 03:00:00,Denmark,East Denmark,DK-DK2,84.63,167.88,86.92,70.48,entsoe.eu,False,
2021-06-15 04:00:00,Denmark,East Denmark,DK-DK2,76.81,162.58,88.4,72.15,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 05:00:00,Denmark,East Denmark,DK-DK2,109.84,208.5,83.0,73.08,entsoe.eu,False,
2021-06-15 06:00:00,Denmark,East Denmark,DK-DK2,134.12,234.49,82.6,73.73,entsoe.eu,False,
2021-06-15 07:00:00,Denmark,East Denmark,DK-DK2,138.23,233.72,83.01,74.77,entsoe.eu,False,
2021-06-15 08:00:00,Denmark,East Denmark,DK-DK2,97.85,188.08,87.64,79.26,entsoe.eu,False,
2021-06-15 09:00:00,Denmark,East Denmark,DK-DK2,75.52,162.49,90.29,81.58,entsoe.eu,False,
2021-06-15 10:00:00,Denmark,East Denmark,DK-DK2,52.96,136.2,92.64,82.57,entsoe.eu,False,
2021-06-15 11:00:00,Denmark,East Denmark,DK-DK2,56.6,143.25,91.3,82.62,entsoe.eu,False,
2021-06-15 12:00:00,Denmark,East Denmark,DK-DK2,61.43,152.76,91.06,82.0,entsoe.eu,False,
2021-06-15 13:00:00,Denmark,East Denmark,DK-DK2,66.03,150.35,89.93,82.29,entsoe.eu,False,
2021-06-15 14:00:00,Denmark,East Denmark,DK-DK2,75.14,166.86,88.46,77.93,entsoe.eu,False,
2021-06-15 15:00:00,Denmark,East Denmark,DK-DK2,106.93,200.29,85.92,75.34,entsoe.eu,False,
2021-06-15 16:00:00,Denmark,East Denmark,DK-DK2,69.39,159.72,88.65,73.0,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 17:00:00,Denmark,East Denmark,DK-DK2,79.24,183.96,86.8,72.18,entsoe.eu,False,
2021-06-15 18:00:00,Denmark,East Denmark,DK-DK2,60.93,162.77,89.56,72.79,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 19:00:00,Denmark,East Denmark,DK-DK2,69.18,171.73,88.65,71.4,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 20:00:00,Denmark,East Denmark,DK-DK2,66.11,164.25,88.56,68.83,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 21:00:00,Denmark,East Denmark,DK-DK2,56.31,156.26,90.76,70.24,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 22:00:00,Denmark,East Denmark,DK-DK2,54.53,145.56,90.99,67.85,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-15 23:00:00,Denmark,East Denmark,DK-DK2,54.86,159.7,92.06,71.16,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-16 00:00:00,Denmark,East Denmark,DK-DK2,46.68,147.3,93.05,69.89,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-16 01:00:00,Denmark,East Denmark,DK-DK2,73.16,178.74,90.21,68.64,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-16 02:00:00,Denmark,East Denmark,DK-DK2,45.03,144.26,92.85,68.62,entsoe.eu,True,ESTIMATED_FORECASTS_HIERARCHY
2021-06-16 03:00:00,Denmark,East Denmark,DK-DK2,120.99,246.52,84.65,69.86,entsoe.eu,False,
2021-06-16 04:00:00,Denmark,East Denmark,DK-DK2,248.09,365.35,66.96,60.98,entsoe.eu,False,
2021-06-16 05:00:00,Denmark,East Denmark,DK-DK2,229.18,341.29,70.18,64.13,entsoe.eu,False,
2021-06-16 06:00:00,Denmark,East Denmark,DK-DK2,206.99,314.75,75.2,69.43,entsoe.eu,False,
2021-06-16 07:00:00,Denmark,East Denmark,DK-DK2,190.93,290.23,76.19,72.53,entsoe.eu,False,
2021-06-16 08:00:00,Denmark,East Denmark,DK-DK2,175.57,270.49,77.13,74.73,entsoe.eu,False,
2021-06-16 09:00:00,Denmark,East Denmark,DK-DK2,158.86,252.6,79.15,76.73,entsoe.eu,False,
2021-06-16 10:00:00,Denmark,East Denmark,DK-DK2,141.14,231.56,81.58,78.9,entsoe.eu,False,
2021-06-16 11:00:00,Denmark,East Denmark,DK-DK2,129.14,219.67,83.32,79.42,entsoe.eu,False,
2021-06-16 12:00:00,Denmark,East Denmark,DK-DK2,148.34,237.95,80.46,77.85,entsoe.eu,False,
2021-06-16 13:00:00,Denmark,East Denmark,DK-DK2,156.8,248.63,79.61,77.02,entsoe.eu,False,
2021-06-16 14:00:00,Denmark,East Denmark,DK-DK2,132.3,223.28,83.13,77.04,entsoe.eu,False,
2021-06-16 15:00:00,Denmark,East Denmark,DK-DK2,100.56,182.69,86.55,75.51,entsoe.eu,False,
2021-06-16 16:00:00,Denmark,East Denmark,DK-DK2,90.5,169.22,86.1,74.24,entsoe.eu,False,
2021-06-16 17:00:00,Denmark,East Denmark,DK-DK2,87.45,164.41,86.46,73.06,entsoe.eu,False,
2021-06-16 18:00:00,Denmark,East Denmark,DK-DK2,97.7,176.09,84.69,70.71,entsoe.eu,False,
2021-06-16 19:00:00,Denmark,East Denmark,DK-DK2,111.13,189.85,83.01,70.98,entsoe.eu,False,
2021-06-16 20:00:00,Denmark,East Denmark,DK-DK2,117.72,194.36,82.5,71.66,entsoe.eu,False,
2021-06-16 21:00:00,Denmark,East Denmark,DK-DK2,129.07,206.53,81.46,72.97,entsoe.eu,False,
2021-06-16 22:00:00,Denmark,East Denmark,DK-DK2,172.94,246.33,75.62,72.36,entsoe.eu,False,
2021-06-16 23:00:00,Denmark,East Denmark,DK-DK2,185.4,257.09,74.02,72.34,entsoe.eu,False,
2021-06-17 00:00:00,Denmark,East Denmark,DK-DK2,153.94,225.84,78.39,77.66,entsoe.eu,False,
2021-06-17 01:00:00,Denmark,East Denmark,DK-DK2,140.79,219.36,80.29,79.93,entsoe.eu,False,
2021-06-17 02:00:00,Denmark,East Denmark,DK-DK2,121.89,196.2,82.64,76.34,entsoe.eu,False,
2021-06-17 03:00:00,Denmark,East Denmark,DK-DK2,104.39,172.35,85.23,74.3,entsoe.eu,False,
2021-06-17 04:00:00,Denmark,East Denmark,DK-DK2,133.83,222.22,82.1,80.55,entsoe.eu,False,
